latitude,longitude,eventName,hwmTypeName,hwmQualityName,verticalDatumName,verticalMethodName,approvalMember,markerName,horizontalMethodName,horizontalDatumName,flagMemberName,surveyMemberName,site_no,siteDescription,sitePriorityName,networkNames,stateName,countyName,siteZone,sitePermHousing,site_latitude,site_longitude,hwm_id,waterbody,site_id,event_id,hwm_type_id,hwm_quality_id,hwm_locationdescription,survey_date,elev_ft,vdatum_id,vcollect_method_id,bank,approval_id,marker_id,height_above_gnd,hcollect_method_id,peak_summary_id,hwm_notes,hwm_environment,flag_date,stillwater,hdatum_id,flag_member_id,survey_member_id,uncertainty,hwm_uncertainty,hwm_label,last_updated,last_updated_by,horizontal_datums,vertical_collect_methods,horizontal_collect_methods,hwm_types,hwm_qualities,event,peak_summary,survey_member,marker,approval,files,site,vertical_datums,flag_member,Links
34.347222,-79.864444,Florence Sep 2018,Seed line,Good: +/- 0.10 ft,,,Andy Caldwell,Marker,Phone/Car GPS,WGS84 (from Digital Map),Andy Caldwell,Andy Caldwell,SCDAR26946,RESIDENCE AT DREW DRIVE,,South Atlantic,SC,Darlington County,,No,34.347222,-79.864444,33586,BLACK CREEK,26946,283,5,2,MARK FOUND ON SOUTH EAST CORNER ON THE BACK OF THE RESIDENCE UNDERNEATH COVER OF PATIO. RIVER SIDE OF HOUSE,10/27/2018 04:00,,,,N/A,18195,4,3.78,3,,Not able to survey.,Riverine,9/22/2018 04:00,0,4,1381,1381,,,HWM 1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.309962,-79.844812,Florence Sep 2018,Seed line,Fair: +/- 0.20 ft,,,Andy Caldwell,Marker,Phone/Car GPS,NAD83,Andy Caldwell,Andy Caldwell,SCDAR14807,RESIDENCE AT HANK HAYNE DRIVE (SC-DAR-203 brown house at end of road near Darlington Country Club),,South Atlantic,SC,Darlington County,,Yes,34.309962,-79.844812,33587,Black Creek,14807,283,5,3,MARK LOCATED NORTHWEST CORNER OF BROWN HOUSE. LOCATED IN SAME LOCATION FROM PREVIOUS EVENT. TRANSFERRED TO CORNER OF HOUSE FROM LINE AT DOOR AND LINE FROM OTHER SIDE OF HOUSE.,10/27/2018 04:00,,,,N/A,18196,4,5.33,3,,Not able to survey.,Riverine,9/22/2018 04:00,0,2,1381,1381,,,HWM 1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
35.515255,-78.347936,Florence Sep 2018,Mud,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,,Nail and HWM tag,Handheld GPS,NAD83,Dennis Kluesner,Gerard Gonthier,NCJOH26961,Buffalo Creek Greenway upstream of site 02087570 near boat ramp.,,,NC,Johnston County,,No,35.515255,-78.347936,33588,Neuse River,26961,283,1,3,Buffalo Creek Greenway upstream of site 02087570 near boat ramp.,9/26/2018 04:00,117.78,2,6,N/A,,6,4.4,1,,Level II survey,Riverine,9/22/2018 04:00,0,2,1829,1919,0.02,,HWM01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
35.14482,-76.64156,Florence Sep 2018,Seed line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,,Marker,Phone/Car GPS,NAD83,Dennis Kluesner,Cristal Younker,NCPAM26950,"left portion of front of private house, just below porch decking",,,NC,Pamlico County,,No,35.14482,-76.64156,33589,Bay River,26950,283,5,3,"left portion of front of private house, just below porch decking.",9/26/2018 04:00,7.25,2,6,N/A,,4,3.1,3,,Level II survey,Coastal,9/22/2018 04:00,0,2,1829,1715,0.036,,HWM01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
35.200579,-76.65057,Florence Sep 2018,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Paul Ankcorn,Tape,Phone/Car GPS,NAD83,Dennis Kluesner,Paul Ankcorn,NCPAM26959,Rear man door of private home leading to garage,,,NC,Pamlico County,,No,35.200579,-76.65057,33590,bay river,26959,283,5,2,Rear main door of private home leading to garage. OWNER DOES NOT WANT TRACE OF MARK LEFT BEHIND. HWM IS A PIECE OF GREEN ELECTRICAL TAPE TRANSFERRED FROM SEED LINE PRESENT INSIDE,9/24/2018 04:00,7.31,2,6,N/A,18133,2,0.78,3,,Level II Survey,Coastal,9/22/2018 04:00,0,2,1829,873,0.038,,HWM01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
35.088215,-76.60257,Florence Sep 2018,Seed line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,,Marker,Phone/Car GPS,NAD83,Dennis Kluesner,Cristal Younker,NCPAM26943,"Seed line inside garage, tansferred to outside right door frame of  middle garage door",,,NC,Pamlico County,,No,35.088215,-76.60257,33591,Neuse River,26943,283,5,3,"inside garage, transferred to outside right door frame of middle garage door. mark made inside labeled 4. use inside mark if homeowner is home and access provided. Mark transferred outside to be shot if garage locked",9/26/2018 04:00,6.805,2,6,N/A,,4,0.7,3,,Level II survey,Coastal,9/22/2018 04:00,0,2,1829,1715,0.036,,HWM01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.83546,-78.82491,Florence Sep 2018,Debris,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Anthony Gotvald,Nail and HWM tag,Phone/Car GPS,NAD83,Dennis Kluesner,Anthony Gotvald,NCBLA26919,"Cape Fear at Huske Lock and Dam nr Tarheel, NC",,,NC,Bladen County,,No,34.83546,-78.82491,33592,Cape Fear River,26919,283,2,2,"US side of steps leading toward river from navigation flag pole below lock masters residence.
multiple nails in concrete, use one with flagging.",9/23/2018 04:00,66.82,2,6,N/A,18072,6,0.46,3,,Level II Survey,Riverine,9/22/2018 04:00,0,2,1829,6,0.2,,HWM01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.75423,-78.78013,Florence Sep 2018,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Paul Ankcorn,Nail,Phone/Car GPS,NAD83,Dennis Kluesner,Paul Ankcorn,NCBLA26925,Power pole along County 1316 - Pole T28,,,NC,Bladen County,,No,34.75423,-78.78013,33593,Cape Fear River,26925,283,5,2,"Nail on first power pole nr abandoned mobile homes. Flagged with panted arrow on grass.
US RL of Cape Fear Bridge on Wildlife Landing Road off County 1316.",9/23/2018 04:00,61.48,2,6,N/A,18098,5,3.14,3,,Level II Survey,Riverine,9/22/2018 04:00,0,2,1829,873,0.2,,HWM01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.65704,-78.67649,Florence Sep 2018,Mud,Good: +/- 0.10 ft,NAVD88,RT-GNSS,,Marker,Phone/Car GPS,WGS84 (from Digital Map),Dennis Kluesner,Eric Frantz,NCBLA26939,"Baker Creek nr Dublin, NC appears to be backwater from Cape Fear. Ponded over road, bridge closed",,,NC,Bladen County,,No,34.65704,-78.67649,33594,Baker Creek,26939,283,1,2,Flooded bridge over Baker Creek. Likely backwater from Cape Fear River. Nearby address 1029 Owen Hill Road also CR1336 off NC87. Sharpie Line with flagging on 6th railing post from US RR. Roadway to bridge closed when visited.,9/24/2018 04:00,52.877,2,6,N/A,,4,2.2,3,,Level II survey,Riverine,9/22/2018 04:00,0,4,1829,5,0.122,,HWM01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.63134,-78.60496,Florence Sep 2018,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,,Marker,Phone/Car GPS,WGS84 (from Digital Map),Dennis Kluesner,Eric Frantz,NCBLA18737,MUD LINE AT BOAT ACCESS OF CAPE FEAR RIVER,,,NC,Bladen County,,No,34.63123,-78.60528,33595,CAPE FEAR,18737,283,5,2,"Tory Hole Park (county) near USGS Gage 02105544 Approximately 30 feet from previous STN ID. Line on 3"" shroud of standing sprinkler pipe US of boar ramp.",9/24/2018 04:00,49.31,2,6,N/A,,4,0.82,3,,Level II survey,Riverine,9/22/2018 04:00,0,4,1829,5,0.12,,HWM01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.64498,-78.8242,Florence Sep 2018,Seed line,Fair: +/- 0.20 ft,,,,Nail and HWM tag,Handheld GPS,WGS84 (from Digital Map),Dennis Kluesner,,NCROB26934,"Bridge at unnamed tributary to Big Swamp on NC41
Below 02134480",,,NC,Robeson County,,No,34.64498,-78.8242,33596,UNT to Big Swamp,26934,283,5,3,"Downstream of RR bridge over tributary to Big Swamp. DS from USGS Gage 021334480. Noted large farm pond failure upstream named Bryan Millpond on topo. Bridge undermined, road closed, actively being repaired",,,,,N/A,,6,4.43,1,,,Riverine,9/22/2018 04:00,0,4,1829,,,,HWM01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.65162,-78.6095,Florence Sep 2018,Mud,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,,Stake,Phone/Car GPS,WGS84 (from Digital Map),Dennis Kluesner,Eric Frantz,NCBLA26965,Mobile Home Skirt on NC53,,,NC,Bladen County,,No,34.65162,-78.6095,33597,Cape Fear,26965,283,1,3,Mobile home off NC53. Mud line on skirt of mobile home located on back corner along drive way. Mud line leveled to top of wooden stake.,9/24/2018 04:00,49.775,2,6,N/A,,7,2.68,3,,Level II survey,Riverine,9/22/2018 04:00,0,4,1829,5,0.122,,HWM01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.66938,-78.64243,Florence Sep 2018,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,,Marker,Phone/Car GPS,WGS84 (from Digital Map),Dennis Kluesner,Eric Frantz,NCBLA26966,Private Home on NC53,,,NC,Bladen County,,No,34.66938,-78.64243,33598,Cape Fear,26966,283,5,2,Private home on NC53. Seed line on far (last) pole away from road on pole barn to left of home.,9/24/2018 04:00,52.355,2,6,N/A,,4,2.68,3,,Level II survey,Riverine,9/22/2018 04:00,0,4,1829,5,0.122,,HWM01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.73849,-78.74883,Florence Sep 2018,Seed line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Paul Ankcorn,Marker,Phone/Car GPS,WGS84 (from Digital Map),Dennis Kluesner,Paul Ankcorn,NCBLA26967,Road sign along CR1318 nr Phillips Cr,,,NC,Bladen County,,No,34.73849,-78.74883,33599,Phillips Creek,26967,283,5,3,Located across road from brick house at 198 Woak Oak National Road (with long white fencing). Area had been heavily flooded. HWM on front plate of caution sign on side of River Road (CR1318). multiple road closures including flooded bridge over Phillips Creek,9/23/2018 04:00,59.6,2,6,N/A,18097,4,3.92,3,,Level II Survey,Riverine,9/22/2018 04:00,0,4,1829,873,0.2,,HWM01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
35.065752,-76.967279,Florence Sep 2018,Seed line,Excellent: +/- 0.05 ft,NAVD88,Level Gun,Steve Harden,Marker,Map (digital or paper),WGS84 (from Digital Map),Laura Gurley,Steve Harden,NCCRA12509,Northwest Creek Marina,,"South Atlantic, SWaTH",NC,Craven County,,No,35.065876,-76.967656,33600,Northwest Creek at Neuse River,12509,283,5,1,"HWM-1 is on the north side of the outside of the marina building
where ropes are hanging. The
mark is a very clear seed line. The HWM is approximately 120
feet SW of the bracket in the
dock. HWM is marked with a sharpie line on the building. There
is also a mark inside of the building in the hallway with previous
hurricanes.",9/25/2018 04:00,10.05,2,2,N/A,18147,4,6.19,4,12666,,Coastal,9/20/2018 04:00,1,4,1401,761,0.05,0.05,HWM-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
35.32172,-77.83219,Florence Sep 2018,Seed line,Unknown/Historical,NAVD88,RT-GNSS,,Stake,Phone/Car GPS,NAD83,Dennis Kluesner,Gerard Gonthier,NCWAY26948,"Gray double-wide, 221 Beston Dr., Lagrange, NC, behind shed.",,,NC,Wayne County,,No,35.32172,-77.83219,33601,Bear Creek,26948,283,5,6,"221 Beston Dr., Lagrange, NC. Behind gray house trailer and utility shed (lawn mower repair). Look for compressor in back of shed; HWM is along bottom of shed wall, staked to outside of fence. GPS stake which was leveled to HWM.",9/26/2018 04:00,105.05,2,6,N/A,,7,0.25,3,,Level II survey,Riverine,9/22/2018 04:00,0,2,1829,1919,0.02,,HWM01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.937629,-76.811823,Florence Sep 2018,Debris,Excellent: +/- 0.05 ft,NAVD88,Level Gun,,Other (Note in Description box),Handheld GPS,WGS84 (from Digital Map),Laura Gurley,Kris McSwain,NCCRV00003,Cherry Branch Ferry Terminal,,"South Atlantic, SWaTH",NC,Craven County,,No,34.935825,-76.810737,33602,Neuse River,6863,283,2,1,Stake w/ Flagging tape.,9/25/2018 04:00,10.4,2,2,N/A,,9,0,1,,,Coastal,9/20/2018 04:00,0,4,1401,1665,,0.05,HWM-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.386,-80.063,Florence Sep 2018,Mud,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Andy Caldwell,Nail and HWM tag,Phone/Car GPS,NAD83,Andy Caldwell,Anthony Gotvald,SCDAR26976,"Located in Sweet Gum tree on REW of Black Creek just over bridge behind paper company.(Hartsville, SC)",,South Atlantic,SC,Darlington County,,No,34.386,-80.063,33603,Black Creek,26976,283,1,3,Located at bridge over Black Creek on REW in Sweet Gum Tree.,9/23/2018 04:00,164.34,2,6,N/A,18102,6,3,3,,Level III Survey by Team 17.,Riverine,9/23/2018 04:00,0,2,1381,6,0.1,,HWM1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.796917,-76.456096,Florence Sep 2018,Seed line,Excellent: +/- 0.05 ft,,,,Marker,Handheld GPS,WGS84 (from Digital Map),Laura Gurley,,NCCAR12128,Cape Lookout Cabins & Camps Ferry,,"South Atlantic, SWaTH",NC,Carteret County,,No,34.796917,-76.456096,33604,Core Sound,12128,283,5,1,"HWM is approximately 100 ft NW of RP and 240 ft SW of the
bait shop/ferry building onsite. There is a seed line inside the
house on the property and we string-leveled the line to the front
of the house. The sharpie line is directly NW of the front door.",,,,,N/A,,4,1.2,1,,,Coastal,9/21/2018 04:00,0,4,1401,,,0.05,HWM-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
35.14794,-77.1088,Florence Sep 2018,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Paul Ankcorn,Marker,Phone/Car GPS,WGS84 (from Digital Map),Anthony Gotvald,Paul Ankcorn,NCCRA26974,FEMA location 76 Morningstar,,,NC,Craven County,,No,35.14795,-77.10883,33605,Nuese,26974,283,5,2,On the left side of trailer 85 towards back,9/24/2018 04:00,24.07,2,6,N/A,18106,4,1.18,3,,Level II Survey,Riverine,9/23/2018 04:00,0,4,6,873,0.085,,HWM01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.392,-80.03,Florence Sep 2018,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Andy Caldwell,Nail and HWM tag,Phone/Car GPS,NAD83,Andy Caldwell,Andy Caldwell,SCDAR26977,"Outside fence of City of Hartsville Black Creek Lift Station in Hartsville, SC.",,South Atlantic,SC,Darlington County,,No,34.392,-80.03,33606,Black Creek,26977,283,5,2,Seed line located on outside gate of City of Hartsville Black Creek Lift Station.,9/23/2018 04:00,153.9,2,6,N/A,18103,6,2.9,3,,Level III survey by Team 17.,Riverine,9/23/2018 04:00,0,2,1381,1381,0.1,,HWM1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.38851,-80.06368,Florence Sep 2018,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Andy Caldwell,Nail and HWM tag,Handheld GPS,NAD83,Andy Caldwell,Andy Caldwell,SCDAR26978,"Lag bolt in power pole at pipe line, at the intersection of Cool Springs Rd and Patrick Rd. (Hartsville, SC)",,South Atlantic,SC,Darlington County,,No,34.38851,-80.06368,33608,Black Creek,26978,283,5,2,"Lag bolt in power pole at pipe line, at the intersection of Cool Springs Rd and Patrick Rd.",9/23/2018 04:00,165.22,2,6,N/A,18104,6,2.15,1,,Level III survey by Team 02,Riverine,9/23/2018 04:00,0,2,1381,1381,0.1,,HWM1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
35.24306,-77.57944,Florence Sep 2018,Debris,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Eric Frantz,Nail and HWM tag,Phone/Car GPS,NAD83,Dennis Kluesner,Eric Frantz,NCLEN26975,"HWM behind Meadowbrook Carwash, 300 New Bern Rd, Kinston NC",,,NC,Lenoir County,,No,35.24306,-77.57944,33609,Neuse,26975,283,2,3,"Behind Meadowbrook Carwash, 300 New Bern Rd, Kinston NC. Good washline across back area of carwash",9/23/2018 04:00,33.991,2,6,N/A,18093,6,0,3,,Level III summary,Riverine,9/23/2018 04:00,0,2,1829,5,0.004,,HWM01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.38547,-80.06412,Florence Sep 2018,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Andy Caldwell,Nail and HWM tag,Handheld GPS,NAD83,Andy Caldwell,Andy Caldwell,SCDAR26979,"Nail in power pole at Gate #8 West of Patrick HWY in Hartsville, SC.",,South Atlantic,SC,Darlington County,,No,34.38547,-80.06412,33610,Black Creek,26979,283,5,2,Nail in power pole at Gate #8 West of Patrick HWY - seed line.,9/23/2018 04:00,165.25,2,6,N/A,18105,6,0.35,1,,Level III survey by Team 02,Riverine,9/23/2018 04:00,0,2,1381,1381,0.1,,HWM1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.696729,-76.780829,Florence Sep 2018,Other (Note in Description box),Poor: +/- 0.40 ft,,,,Other (Note in Description box),Handheld GPS,WGS84 (from Digital Map),Laura Gurley,,NCCAR00006,Double Tree Hotel at Atlantic Beach,,"SWaTH, South Atlantic",NC,Carteret County,,No,34.696757,-76.78119,33611,Atlantic Ocean,6852,283,9,4,"HWM type: Wash line. 

Marker: Stake w/flagging tape; stake in edge of erosion with flagging and a green disc.

Erosion line in the sand dune. HWM is approximately 80 ft SE of the pier house/hotel swimming pool area and approximately 100 ft E-NE of the bracket.

Not sure about this HWM, the erosion in the dune is the best high water mark we could
find. Might not still be there when surveyors come.",,,,,N/A,,9,0,1,,,Coastal,9/22/2018 04:00,0,4,1401,,,0.4,HWM-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.3286909,-78.2187818,Florence Sep 2018,Seed line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,,Marker,Phone/Car GPS,NAD83,Chris Walls,Chris Walls,NCCOL26981,Napa Auto Parts,,,NC,Columbus County,,No,34.3286909,-78.2187818,33612,Livingston Creek,26981,283,5,3,Sharpie Marker on corner or storage building on right side of store looking at store front. Mark is next to flagged stake.,9/30/2018 04:00,24.2,2,6,Left,,4,3.75,3,,RT-GNSS Levels,Riverine,9/23/2018 04:00,0,2,1721,1721,0.094,0.2,hwm-1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.688123,-77.117126,Florence Sep 2018,Seed line,Excellent: +/- 0.05 ft,NAVD88,Level Gun,,Marker,Handheld GPS,WGS84 (from Digital Map),Laura Gurley,Steve Harden,NCONS00001,Swansboro Bicentennial Park,,"SWaTH, South Atlantic",NC,Onslow County,,No,34.687525,-77.116884,33613,White Oak River,6849,283,5,1,"Sharpie line of the seed line from the door. Owner of the business verified the mark. HWM is on the S-SE side of the building located at 108-5 W Corbett Avenue. The HWM is directly to the right of the business' front door. The HWM is approximately 220 ft N-NE of the USGS site bracket. Sharpie Line leveled out from the seed line on the door. ""USGS"" is written above the line.",9/26/2018 04:00,6.46,2,2,N/A,,4,,1,,HWM levels run from BM1 (GNSS level II).,Coastal,9/22/2018 04:00,0,4,1401,761,0.07,0.05,HWM-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.882158,-76.926289,Florence Sep 2018,Seed line,Good: +/- 0.10 ft,,,,Nail and HWM tag,Phone/Car GPS,NAD83,Lynn Torak,,NCCRA26982,Seed line on backyard planter behind house,,,NC,Craven County,,No,34.882158,-76.926289,33614,Southwest Prong Slocum Creek,26982,283,5,2,Seed line on planter in backyard. Flagging on nail with disc on planter,,,,,N/A,,6,0.5,3,,,Riverine,9/23/2018 04:00,0,2,1749,,,,HWM01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
35.115731,-77.018293,Florence Sep 2018,Debris,Good: +/- 0.10 ft,NAVD88,Level Gun,Steve Harden,Other (Note in Description box),Map (digital or paper),WGS84 (from Digital Map),Laura Gurley,Steve Harden,NCCRA12508,D Street at Neuse River,,"South Atlantic, SWaTH",NC,Craven County,,No,35.115233,-77.018912,33615,Neuse River,12508,283,2,2,Marker: Stake with flagging tape. HWM is approximately 250 ft NE of the RP. HWM is a well defined debris/vegetation line on the ground marked with a stake and pink flagging. HWM is approximately 50 feet SW of the parking area.,9/25/2018 04:00,10.2,2,2,N/A,18154,9,0,4,,,Coastal,9/20/2018 04:00,0,4,1401,761,0.05,,HWM-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.944288,-76.903476,Florence Sep 2018,Debris,Excellent: +/- 0.05 ft,,,,Other (Note in Description box),Map (digital or paper),WGS84 (from Digital Map),Laura Gurley,,NCCRA13628,"Pelican Point at Slocum Ck, Cherry Point MCAS",,"South Atlantic, SWaTH",NC,Craven County,,No,34.9447,-76.903418,33616,Slocum Ck to Neuse River,13628,283,2,1,Marker: HWM disc with nail and flagging tape. Google earth used for HWM coordinates. HWM is a line of debris/vegetation on the road leading to the parking lot. HWM is approximately 140 ft S of RP. Green disc hammered into asphalt.,,,,,Right,,9,0,4,,,Coastal,9/20/2018 04:00,0,4,1401,,,0.05,HWM-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.882361,-76.925934,Florence Sep 2018,Seed line,Good: +/- 0.10 ft,,,,Marker,Handheld GPS,NAD83,Lynn Torak,,NCCRA26983,Tractor pole barn on E side of lot off Miller Blvd,,,NC,Craven County,,No,34.882361,-76.925934,33617,Southwest Prong Slocum Creek,26983,283,5,2,"Seed line at base of post of tractor pole bar, about 0.3 ft above ground, E side of vacant lot on Miller Blvd, staked and flagged.",,,,,N/A,,4,0.3,1,,,Riverine,9/23/2018 04:00,0,2,1749,,,,HWM01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.789435,-76.606908,Florence Sep 2018,Debris,Excellent: +/- 0.05 ft,,,,Other (Note in Description box),Map (digital or paper),WGS84 (from Digital Map),Laura Gurley,,NCCAR00012,North River at US Hwy 70,,"South Atlantic, SWaTH",NC,Carteret County,,No,34.789244,-76.608528,33618,North River,6858,283,2,1,Marker: stake with flagging tape. HWM is approximately 475 ft E of the RP at the bridge. HWM is a debris line along the edge of the road.,,,,,N/A,,9,0,4,,,Coastal,9/20/2018 04:00,0,4,1401,,,0.05,HWM-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.722456,-76.575262,Florence Sep 2018,Debris,Good: +/- 0.10 ft,,,,Other (Note in Description box),Handheld GPS,WGS84 (from Digital Map),Laura Gurley,,NCCAR12428,Straits Landing Boating Access,,"South Atlantic, SWaTH",NC,Carteret County,,No,34.721833,-76.575277,33619,North River,12428,283,2,2,Marker: stake with flagging tape. HWM is approximately 230 ft N of the RP and the dock at the boat ramp. HWM is a debris line on the ground.,,,,,N/A,,9,0,1,,,Coastal,9/21/2018 04:00,0,4,1401,,,0.1,HWM-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.70964,-76.631914,Florence Sep 2018,Debris,Good: +/- 0.10 ft,,,,Other (Note in Description box),Handheld GPS,WGS84 (from Digital Map),Laura Gurley,,NCCAR12228,Beaufort Boating Access Area,,"SWaTH, South Atlantic",NC,Carteret County,,No,34.709529,-76.631983,33620,Taylor Creek,12228,283,2,2,"Marker: stake with flagging tape. HWM is in a debris line approximately 50 ft north of the RP at
the dock.",,,,,N/A,,9,0,1,,,Coastal,9/21/2018 04:00,0,4,1401,,,0.1,HWM-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.883029,-76.928717,Florence Sep 2018,Seed line,Good: +/- 0.10 ft,,,,Nail and HWM tag,Phone/Car GPS,NAD83,Lynn Torak,,NCCRA26990,Miller Blvd Bridge over trib to Southwest Branch Slocum Creek,,,NC,Craven County,,No,34.88579,-76.93089,33621,Southwest Branch Slocum Creek,26990,283,5,2,"flagged nail with HWM marker on tree, and HWM chiseled to top of bridge wall, midway across right downstream side.",,,,,N/A,,6,5,3,,,Riverine,9/23/2018 04:00,0,2,1749,,,,HWM01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.717491,-76.670984,Florence Sep 2018,Debris,Good: +/- 0.10 ft,NAVD88,Level Gun,,Other (Note in Description box),Handheld GPS,WGS84 (from Digital Map),Laura Gurley,Kris McSwain,NCCAR12248,Duke Marine Lab,,"South Atlantic, SWaTH",NC,Carteret County,,No,34.717341,-76.670888,33622,Taylor Creek,12248,283,2,2,"Marker: stake with flagging tape. HWM is a stake in the ground in a debris line with flagging and a green disc. HWM is approximately 60 ft NW of the RP at the dock. It is in the debris line in the ground.  Elevation noted here was surveyed on the landward side of the debris mark, not at the stake",9/27/2018 04:00,5.158,2,2,N/A,,9,0,1,,,Coastal,9/21/2018 04:00,0,4,1401,1665,,0.1,HWM-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.703854,-76.781326,Florence Sep 2018,Debris,Good: +/- 0.10 ft,,,,Nail and HWM tag,Handheld GPS,WGS84 (from Digital Map),Laura Gurley,,NCCAR12408,Public Water Access at Pelican Drive,,"SWaTH, South Atlantic",NC,Carteret County,,No,34.7041,-76.781342,33623,Bogue Sound,12408,283,2,2,"Marker: green disc with flagging screwed into concrete parking block. HWM is a debris line in the parking lot approximatley 90 ft S
of the bracket. The HWM disc is in the second concrete parking block from the ICW.",,,,,N/A,,6,0,1,,,Coastal,9/22/2018 04:00,0,4,1401,,,0.1,HWM-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.661027,-77.034288,Florence Sep 2018,Other (Note in Description box),Poor: +/- 0.40 ft,,,,Stake,Handheld GPS,WGS84 (from Digital Map),Laura Gurley,,NCCAR12412,Bogue Inlet Pier,,"South Atlantic, SWaTH",NC,Carteret County,,No,34.660454,-77.03399,33624,Atlantic Ocean,12412,283,9,4,"HWM type: wash line. Marker: stake with flagging tape. HWM is approximately 130 ft W of the USGS sensor bracket
on the pier. It is hammered into the ground at the bottom of the
erosion/wash line. We did not find any good debris lines, so we marked the bottom of the sand dune
erosion wash line.",,,,,N/A,,7,0,1,,,Coastal,9/22/2018 04:00,0,4,1401,,,0.4,HWM-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
